ticker,quarter,date_parsed,excess_return_1d,excess_return_3d,excess_return_5d,y_1d,y_3d,y_5d
WMT,2022-Q1,2021-05-18,0.002692167644317948,-0.008410182570351199,-0.012263150145594499,0,1,1
WMT,2022-Q2,2021-08-17,0.0003278323548651513,0.006508159380261047,-0.020794794857849054,0,0,1
WMT,2022-Q4,2022-02-17,6.692072521109326e-05,0.0069944553617328,-0.01957973003387862,0,0,1
WMT,2023-Q1,2022-05-17,-0.027598712691449735,-0.04672809986802777,-0.019627705100698327,1,1,1
WMT,2023-Q2,2022-08-16,0.008174351800215994,0.0007318882150510568,0.0018463655242264426,0,0,0
WMT,2023-Q3,2022-11-15,0.014817712356513465,0.025096203176655604,0.02528686509656798,0,0,0
XOM,2020-Q4,2021-02-02,0.038442395546570994,0.0785302638404378,0.10561839536708821,0,0,0
XOM,2021-Q1,2021-04-30,0.025446382928820836,0.06887857479765666,0.07912050637164156,0,0,0
XOM,2021-Q2,2021-07-30,0.002272063231533061,-0.01375181833563115,-0.004038857191107327,0,1,0
XOM,2021-Q3,2021-10-29,0.016272573981256692,-0.02028666268974779,-0.01167611250395318,0,1,1
XOM,2021-Q4,2022-02-01,-0.012312423683892777,0.01655843917158486,-0.0026145867838041426,1,0,0
XOM,2022-Q1,2022-04-29,0.007587744283809186,0.03425192061888076,0.07714450019573588,0,0,0
XOM,2022-Q2,2022-07-29,-0.02231482407594262,-0.06694286837054361,-0.09107824478859998,1,1,1
XOM,2022-Q3,2022-10-28,0.008217255483109146,0.0265270217240168,0.04711279199820254,0,0,0
XOM,2022-Q4,2023-01-31,-0.021575438766252147,-0.04969686554590783,-0.030823558534156296,1,1,1
